0	0.2025
0.01	0.22725
0.02	0.252
0.03	0.27675
0.04	0.3015
0.05	0.32625
0.06	0.351
0.07	0.37575
0.08	0.4005
0.09	0.42525
0.1	0.45
0.11	0.45
0.12	0.45
0.13	0.45
0.14	0.45
0.15	0.45
0.16	0.45
0.17	0.45
0.18	0.45
0.19	0.45
0.2	0.45
0.21	0.45
0.22	0.45
0.23	0.45
0.24	0.45
0.25	0.45
0.26	0.45
0.27	0.45
0.28	0.45
0.29	0.45
0.3	0.45
0.31	0.45
0.32	0.45
0.33	0.45
0.34	0.45
0.35	0.45
0.36	0.45
0.37	0.45
0.38	0.45
0.39	0.45
0.4	0.45
0.41	0.440109796
0.42	0.430667545
0.43	0.421643001
0.44	0.413008602
0.45	0.404739176
0.46	0.39681169
0.47	0.389205021
0.48	0.381899766
0.49	0.374878069
0.5	0.368123466
0.51	0.361620754
0.52	0.355355872
0.53	0.349315795
0.54	0.343488437
0.55	0.337862573
0.56	0.332427759
0.57	0.327174265
0.58	0.322093019
0.59	0.317175546
0.6	0.312413923
0.61	0.307800736
0.62	0.303329036
0.63	0.298992305
0.64	0.294784422
0.65	0.290699634
0.66	0.286732528
0.67	0.282878007
0.68	0.279131265
0.69	0.27548777
0.7	0.271943242
0.71	0.268493633
0.72	0.26513512
0.73	0.261864081
0.74	0.258677085
0.75	0.25557088
0.76	0.252542382
0.77	0.249588662
0.78	0.246706938
0.79	0.243894566
0.8	0.241149029
0.81	0.238467934
0.82	0.235849
0.83	0.233290054
0.84	0.230789023
0.85	0.228343931
0.86	0.22595289
0.87	0.223614097
0.88	0.22132583
0.89	0.219086441
0.9	0.216894354
0.91	0.214748062
0.92	0.212646119
0.93	0.210587143
0.94	0.208569806
0.95	0.206592838
0.96	0.204655017
0.97	0.202755174
0.98	0.200892183
0.99	0.199064965
1	0.197272481
1.01	0.195513734
1.02	0.193787764
1.03	0.192093648
1.04	0.190430497
1.05	0.188797455
1.06	0.187193699
1.07	0.185618435
1.08	0.184070896
1.09	0.182550345
1.1	0.18105607
1.11	0.179587384
1.12	0.178143625
1.13	0.176724152
1.14	0.175328348
1.15	0.173955614
1.16	0.172605375
1.17	0.171277072
1.18	0.169970166
1.19	0.168684136
1.2	0.167418476
1.21	0.166172699
1.22	0.16494633
1.23	0.163738914
1.24	0.162550006
1.25	0.161379176
1.26	0.160226009
1.27	0.159090101
1.28	0.15797106
1.29	0.156868508
1.3	0.155782077
1.31	0.154711408
1.32	0.153656157
1.33	0.152615987
1.34	0.151590571
1.35	0.150579591
1.36	0.149582741
1.37	0.148599722
1.38	0.147630241
1.39	0.146674017
1.4	0.145730775
1.41	0.144800248
1.42	0.143882176
1.43	0.142976306
1.44	0.142082393
1.45	0.141200197
1.46	0.140329486
1.47	0.139470033
1.48	0.138621618
1.49	0.137784024
1.5	0.136957044
1.51	0.136140472
1.52	0.135334112
1.53	0.134537768
1.54	0.133751252
1.55	0.132974381
1.56	0.132206975
1.57	0.131448858
1.58	0.130699862
1.59	0.129959818
1.6	0.129228565
1.61	0.128505944
1.62	0.127791802
1.63	0.127085986
1.64	0.12638835
1.65	0.125698749
1.66	0.125017044
1.67	0.124343098
1.68	0.123676775
1.69	0.123017946
1.7	0.122366483
1.71	0.12172226
1.72	0.121085155
1.73	0.12045505
1.74	0.119831827
1.75	0.119215373
1.76	0.118605575
1.77	0.118002326
1.78	0.117405517
1.79	0.116815044
1.8	0.116230807
1.81	0.115652703
1.82	0.115080637
1.83	0.114514512
1.84	0.113954234
1.85	0.113399712
1.86	0.112850856
1.87	0.112307578
1.88	0.111769792
1.89	0.111237414
1.9	0.110710361
1.91	0.110188552
1.92	0.109671908
1.93	0.109160352
1.94	0.108653807
1.95	0.108152199
1.96	0.107655455
1.97	0.107163503
1.98	0.106676273
1.99	0.106193696
2	0.105715705
2.01	0.105625705
2.02	0.105535705
2.03	0.105445705
2.04	0.105355705
2.05	0.105265705
2.06	0.105175705
2.07	0.105085705
2.08	0.104995705
2.09	0.104905705
2.1	0.104815705
2.11	0.104725705
2.12	0.104635705
2.13	0.104545705
2.14	0.104455705
2.15	0.104365705
2.16	0.104275705
2.17	0.104185705
2.18	0.104095705
2.19	0.104005705
2.2	0.103915705
2.21	0.103825705
2.22	0.103735705
2.23	0.103645705
2.24	0.103555705
2.25	0.103465705
2.26	0.103375705
2.27	0.103285705
2.28	0.103195705
2.29	0.103105705
2.3	0.103015705
2.31	0.102925705
2.32	0.102835705
2.33	0.102745705
2.34	0.102655705
2.35	0.102565705
2.36	0.102475705
2.37	0.102385705
2.38	0.102295705
2.39	0.102205705
2.4	0.102115705
2.41	0.102025705
2.42	0.101935705
2.43	0.101845705
2.44	0.101755705
2.45	0.101665705
2.46	0.101575705
2.47	0.101485705
2.48	0.101395705
2.49	0.101305705
2.5	0.101215705
2.51	0.101125705
2.52	0.101035705
2.53	0.100945705
2.54	0.100855705
2.55	0.100765705
2.56	0.100675705
2.57	0.100585705
2.58	0.100495705
2.59	0.100405705
2.6	0.100315705
2.61	0.100225705
2.62	0.100135705
2.63	0.100045705
2.64	0.099955705
2.65	0.099865705
2.66	0.099775705
2.67	0.099685705
2.68	0.099595705
2.69	0.099505705
2.7	0.099415705
2.71	0.099325705
2.72	0.099235705
2.73	0.099145705
2.74	0.099055705
2.75	0.098965705
2.76	0.098875705
2.77	0.098785705
2.78	0.098695705
2.79	0.098605705
2.8	0.098515705
2.81	0.098425705
2.82	0.098335705
2.83	0.098245705
2.84	0.098155705
2.85	0.098065705
2.86	0.097975705
2.87	0.097885705
2.88	0.097795705
2.89	0.097705705
2.9	0.097615705
2.91	0.097525705
2.92	0.097435705
2.93	0.097345705
2.94	0.097255705
2.95	0.097165705
2.96	0.097075705
2.97	0.096985705
2.98	0.096895705
2.99	0.096805705
3	0.096715705
3.01	0.096625705
3.02	0.096535705
3.03	0.096445705
3.04	0.096355705
3.05	0.096265705
3.06	0.096175705
3.07	0.096085705
3.08	0.095995705
3.09	0.095905705
3.1	0.095815705
3.11	0.095725705
3.12	0.095635705
3.13	0.095545705
3.14	0.095455705
3.15	0.095365705
3.16	0.095275705
3.17	0.095185705
3.18	0.095095705
3.19	0.095005705
3.2	0.094915705
3.21	0.094825705
3.22	0.094735705
3.23	0.094645705
3.24	0.094555705
3.25	0.094465705
3.26	0.094375705
3.27	0.094285705
3.28	0.094195705
3.29	0.094105705
3.3	0.094015705
3.31	0.093925705
3.32	0.093835705
3.33	0.093745705
3.34	0.093655705
3.35	0.093565705
3.36	0.093475705
3.37	0.093385705
3.38	0.093295705
3.39	0.093205705
3.4	0.093115705
3.41	0.093025705
3.42	0.092935705
3.43	0.092845705
3.44	0.092755705
3.45	0.092665705
3.46	0.092575705
3.47	0.092485705
3.48	0.092395705
3.49	0.092305705
3.5	0.092215705
3.51	0.092125705
3.52	0.092035705
3.53	0.091945705
3.54	0.091855705
3.55	0.091765705
3.56	0.091675705
3.57	0.091585705
3.58	0.091495705
3.59	0.091405705
3.6	0.091315705
3.61	0.091225705
3.62	0.091135705
3.63	0.091045705
3.64	0.090955705
3.65	0.090865705
3.66	0.090775705
3.67	0.090685705
3.68	0.090595705
3.69	0.090505705
3.7	0.090415705
3.71	0.090325705
3.72	0.090235705
3.73	0.090145705
3.74	0.090055705
3.75	0.089965705
3.76	0.089875705
3.77	0.089785705
3.78	0.089695705
3.79	0.089605705
3.8	0.089515705
3.81	0.089425705
3.82	0.089335705
3.83	0.089245705
3.84	0.089155705
3.85	0.089065705
3.86	0.088975705
3.87	0.088885705
3.88	0.088795705
3.89	0.088705705
3.9	0.088615705
3.91	0.088525705
3.92	0.088435705
3.93	0.088345705
3.94	0.088255705
3.95	0.088165705
3.96	0.088075705
3.97	0.087985705
3.98	0.087895705
3.99	0.087805705
4	0.087715705
4.01	0.087625705
4.02	0.087535705
4.03	0.087445705
4.04	0.087355705
4.05	0.087265705
4.06	0.087175705
4.07	0.087085705
4.08	0.086995705
4.09	0.086905705
4.1	0.086815705
4.11	0.086725705
4.12	0.086635705
4.13	0.086545705
4.14	0.086455705
4.15	0.086365705
4.16	0.086275705
4.17	0.086185705
4.18	0.086095705
4.19	0.086005705
4.2	0.085915705
4.21	0.085825705
4.22	0.085735705
4.23	0.085645705
4.24	0.085555705
4.25	0.085465705
4.26	0.085375705
4.27	0.085285705
4.28	0.085195705
4.29	0.085105705
4.3	0.085015705
4.31	0.084925705
4.32	0.084835705
4.33	0.084745705
4.34	0.084655705
4.35	0.084565705
4.36	0.084475705
4.37	0.084385705
4.38	0.084295705
4.39	0.084205705
4.4	0.084115705
4.41	0.084025705
4.42	0.083935705
4.43	0.083845705
4.44	0.083755705
4.45	0.083665705
4.46	0.083575705
4.47	0.083485705
4.48	0.083395705
4.49	0.083305705
4.5	0.083215705
4.51	0.083125705
4.52	0.083035705
4.53	0.082945705
4.54	0.082855705
4.55	0.082765705
4.56	0.082675705
4.57	0.082585705
4.58	0.082495705
4.59	0.082405705
4.6	0.082315705
4.61	0.082225705
4.62	0.082135705
